file,instrument,bpm,sub_freq,sub_level,sub_decay,click_amp,click_tone_freq,click_decay,distortion,brightness,style,rms,max,min,mean
kick\kick_loop_00235.wav,kick,174,59.89414663861986,0.8696191723346268,0.2539244815833137,0.49246750991864036,2578.5032452208497,0.01479446884311265,0.10199352846924191,0.10140066815014454,default,0.43548262119293213,0.9695612192153931,-1.0,-0.0018970525125041604
kick\kick_loop_00236.wav,kick,174,49.16764952441186,0.8761867664820874,0.1161400857888578,0.6412937501422513,4295.639950877276,0.011243473188088377,0.4772939823393871,0.3997718527972015,neuro,0.18118661642074585,0.908101499080658,-1.0,-2.8601951271411963e-05
kick\kick_loop_00237.wav,kick,174,58.65366776070901,0.896344386418923,0.25147765425672536,0.48846276827663154,2605.069846314688,0.014496729533472086,0.09734817872601897,0.09650277609559749,default,0.2542920708656311,0.9678477644920349,-1.0,-0.000619073398411274
kick\kick_loop_00238.wav,kick,174,48.28141236707924,0.9930349190996761,0.14904254433120867,0.7310299734746464,4126.673134613605,0.012035656542750805,0.40487445686017914,0.28947320062476783,default,0.20209622383117676,0.9274767637252808,-1.0,0.0002995484392158687
kick\kick_loop_00239.wav,kick,174,53.53483552350717,0.8432886881124757,0.2027782740254616,0.5225522511430243,3117.1076508512665,0.01351305337559021,0.2949253488349726,0.20869484914288475,jungle,0.2305392175912857,0.9534656405448914,-1.0,-0.000337025587214157
kick\kick_loop_00240.wav,kick,174,46.617783502733204,0.9336839967075828,0.10424234418377303,0.7692639905466137,5299.094023251953,0.0095299825239161,0.6764314149870837,0.5139698992791201,default,0.17454221844673157,0.8904414772987366,-1.0,0.0002744850644376129
kick\kick_loop_00241.wav,kick,174,46.277059766290094,0.9176916647757953,0.1483633503472204,0.6783456913929532,4174.484749871969,0.01224157084692822,0.39364122708829563,0.28760295514546047,default,0.20259758830070496,0.9235695600509644,-1.0,0.00034932661219500005
kick\kick_loop_00242.wav,kick,174,46.550417304785704,0.9060769580254369,0.09978000868199853,0.8112185360312241,5425.673962280749,0.010227129974882386,0.6665489277458053,0.4826292767637427,default,0.2971068024635315,0.8850783705711365,-1.0,0.000979022472165525
kick\kick_loop_00243.wav,kick,174,57.7408175909874,0.8562292221198552,0.20983390657831824,0.5515632393141644,3033.96816712649,0.012828132242945026,0.3018174880282335,0.19590955743833474,jungle,0.35149815678596497,0.930383563041687,-1.0,-0.0015549308154731989
kick\kick_loop_00244.wav,kick,174,47.73142481108555,0.9042996157161219,0.15167139376193173,0.7343177536125642,4104.27082735445,0.011793534165997576,0.41102673651756744,0.30057942574691143,default,0.20387987792491913,0.9278550744056702,-1.0,0.0003751221811398864
kick\kick_loop_00245.wav,kick,174,45.594319068657256,0.8622791730270997,0.09672013443181554,0.8010388240411079,5475.604502202132,0.009544427565786688,0.6661354348644742,0.524186658153495,default,0.2945217192173004,0.8782610893249512,-1.0,0.002198154106736183
kick\kick_loop_00246.wav,kick,174,55.00618712914613,0.8604729315528081,0.20025829105298062,0.562258134626618,2965.4201076117656,0.0135081054445132,0.2965483255316172,0.19035361269783463,jungle,0.22897706925868988,0.9545941948890686,-1.0,-0.0003724762354977429
kick\kick_loop_00247.wav,kick,174,45.69174283347587,0.9909742940095705,0.1439466915529226,0.7031005075113749,4106.773968300492,0.012058860418490793,0.3838865789464911,0.28573199704652397,default,0.3469161093235016,0.9200353026390076,-1.0,0.0015435031382367015
kick\kick_loop_00248.wav,kick,174,48.81008880961265,0.9446658724664134,0.12035550158099571,0.6577205516110571,4161.152192544489,0.010841128604328811,0.51519771588652,0.3871203503792804,neuro,0.3188651502132416,0.9106559157371521,-1.0,0.00011822745727840811
kick\kick_loop_00249.wav,kick,174,60.267313838896975,0.8865580196505053,0.2441201668249305,0.48301255126673925,2585.9069476470527,0.01436018185388451,0.1037840607064902,0.10404516111975956,default,0.4256025552749634,0.9687123894691467,-1.0,-0.0018648335244506598
kick\kick_loop_00250.wav,kick,174,56.34470126071571,0.8112799078475152,0.19043378285663762,0.5601683119607282,2998.450555752643,0.012819089361048655,0.3092633891816397,0.19307102984395969,jungle,0.22355665266513824,0.9538364410400391,-1.0,-0.0005387901328504086
kick\kick_loop_00251.wav,kick,174,53.74894087663283,0.8917475056590451,0.20825833861956652,0.5544658592460706,3018.4171420422817,0.013628137443083202,0.3050129096781859,0.2001468430177655,jungle,0.23335182666778564,0.954944372177124,-1.0,-0.00024821542319841683
kick\kick_loop_00252.wav,kick,174,43.91053517199489,0.869009640915361,0.09789682177315098,0.8374272868245959,5385.732515483726,0.01013924949818022,0.6683123938924481,0.4814762020135505,default,0.2981286346912384,0.8744811415672302,-1.0,0.0032087117433547974
kick\kick_loop_00253.wav,kick,174,48.28481992428791,0.9409015987724867,0.15495516710401536,0.7107560075651861,3857.2726830914044,0.012408772735047343,0.3849447752238412,0.30282663825417405,default,0.35607171058654785,0.9303547143936157,-1.0,0.0006714208866469562
kick\kick_loop_00254.wav,kick,174,43.70540160215745,0.9250709424886707,0.10445536888028331,0.7859907468316562,5592.364105772949,0.009562665897585204,0.6863462612186727,0.47952532656333724,default,0.1767013669013977,0.8822144269943237,-1.0,0.0008856415515765548
kick\kick_loop_00255.wav,kick,174,46.19398114211889,0.9354975452303931,0.0964539429207774,0.786113926722955,5522.687105987363,0.01008843614158464,0.7304707168839546,0.49202155041528606,default,0.29349520802497864,0.879798948764801,-1.0,0.0017744672950357199
kick\kick_loop_00256.wav,kick,174,59.281445785610366,0.8655944771471116,0.24299162693964727,0.5036290309115155,2532.965584304708,0.014753609620346376,0.10145737609457112,0.10117037361114063,default,0.25019243359565735,0.9673464298248291,-1.0,-0.0006067813956178725
kick\kick_loop_00257.wav,kick,174,53.80778639380768,0.8407583339793313,0.20999367086971726,0.5278208840304961,2963.807134879006,0.013212301127968703,0.3087818567433424,0.19564572256022883,jungle,0.4046577215194702,0.9553911089897156,-1.0,-0.0010219113901257515
kick\kick_loop_00258.wav,kick,174,58.55362510927336,0.9064381651127613,0.25185897141942015,0.5186125019377822,2501.4211271952695,0.015013996967784599,0.10270180215515365,0.10416181478269497,default,0.3532530665397644,0.9519935846328735,-1.0,-0.0020106416195631027
kick\kick_loop_00259.wav,kick,174,62.87244823124963,0.8633259946449546,0.2586890190138447,0.47671686312546635,2509.7901073575545,0.01554099019412998,0.09649804648603554,0.09540093885128569,default,0.37325868010520935,0.9581171870231628,-1.0,-0.0016684988513588905
kick\kick_loop_00260.wav,kick,174,46.202158165039194,0.8870836015964096,0.09621465285660931,0.8325076233371886,5433.7886654450285,0.010458423876803392,0.7096707082526066,0.48545968619799945,default,0.16928501427173615,0.8794949650764465,-1.0,0.0006005641771480441
kick\kick_loop_00261.wav,kick,174,51.54053765721929,0.8991161103161752,0.1173303796643944,0.6792484207503926,4295.7796362933195,0.011089555138276109,0.5049315834720445,0.4022458917797469,neuro,0.31362104415893555,0.9141055345535278,-1.0,-0.0002864452253561467
kick\kick_loop_00262.wav,kick,174,47.70596739519092,0.9220842525350093,0.1238166689510826,0.6541623333846723,4113.380435063089,0.010874835543196452,0.5094437452550178,0.40716068767502345,neuro,0.3236152231693268,0.9109110236167908,-1.0,0.0005492981290444732
kick\kick_loop_00263.wav,kick,174,47.94297249664645,0.9399524873225829,0.1560624635289234,0.6780779324387577,3885.260653963439,0.01152162742009156,0.4185806944684474,0.29751373195460684,default,0.20635925233364105,0.9302856922149658,-1.0,0.0002667073276825249
kick\kick_loop_00264.wav,kick,174,46.628302512836356,0.9555626315849481,0.15397661081530806,0.6813981696040716,3877.2029282030026,0.011838527136905409,0.4049648099000464,0.28744386331746447,default,0.2057219296693802,0.9270592927932739,-1.0,0.0004978829529136419
kick\kick_loop_00265.wav,kick,174,55.74381825851294,0.8722055926240727,0.19085838895347254,0.5744908466083072,2855.342245266927,0.01363010058556544,0.30467046351435806,0.1936761139378087,jungle,0.38649529218673706,0.9531727433204651,-1.0,-0.0011467125732451677
kick\kick_loop_00266.wav,kick,174,58.590032542375155,0.8574571174262703,0.24421388715786244,0.5093418130460352,2485.167934525497,0.014740591032230787,0.10065407369223583,0.0958806901988529,default,0.3543221354484558,0.9499425292015076,-1.0,-0.0018907678313553333
kick\kick_loop_00267.wav,kick,174,48.710656231848425,0.9755872678652476,0.15194173151711912,0.7059464364128962,4056.5011160405575,0.011504791045722444,0.3998980406164719,0.3123272926178824,default,0.20364278554916382,0.9296137094497681,-1.0,0.00021971388196107
kick\kick_loop_00268.wav,kick,174,48.259206387363285,0.8993839496951235,0.12447565167804472,0.6273075871000101,4247.469172140224,0.011167466645533482,0.5083558281201712,0.39650320730404776,neuro,0.18700021505355835,0.9125692248344421,-1.0,0.00019709882326424122
kick\kick_loop_00269.wav,kick,174,45.1466606827608,0.9369496228839002,0.09829403417261359,0.8053333887830197,5732.952419052333,0.010190786731699947,0.7192540613685549,0.5222760856073302,default,0.17144076526165009,0.8789425492286682,-1.0,0.0007817650330252945
kick\kick_loop_00270.wav,kick,174,48.61201206067817,0.9799241536179691,0.1497396867871289,0.7173299995228751,3984.823177896239,0.012032846936497954,0.41817133510382376,0.3060279974221472,default,0.35053253173828125,0.9283778667449951,-1.0,0.0008092763600870967
kick\kick_loop_00271.wav,kick,174,44.35357002119514,0.9244964677731811,0.09519811517873335,0.7932508376209193,5239.622036466337,0.010441567870525123,0.6650678960198111,0.49908390683107634,default,0.29431062936782837,0.8721403479576111,-1.0,0.002909894334152341
kick\kick_loop_00272.wav,kick,174,52.789119499817616,0.852898879769222,0.20049616916944907,0.5275329303113958,3048.5871987528335,0.01281288857964246,0.2925152729230778,0.20478245991007765,jungle,0.22947154939174652,0.9519979357719421,-1.0,-0.00028193529578857124
kick\kick_loop_00273.wav,kick,174,53.79024455836858,0.8836889708180573,0.1946889889785101,0.5760192150284092,3016.9523339797856,0.013173034510467375,0.2957046686422184,0.2045891662812874,jungle,0.2262130230665207,0.9517571330070496,-1.0,-0.00031837806454859674
kick\kick_loop_00274.wav,kick,174,46.669347628935284,0.9886934427562734,0.1440684480793741,0.7274846569585042,3825.286594840209,0.012354872020256914,0.4064170243648601,0.29198662003000536,default,0.1998586803674698,0.9219640493392944,-1.0,0.0002912261406891048
kick\kick_loop_00275.wav,kick,174,62.64598272391865,0.9217840522487086,0.2573582519694104,0.5043964127604337,2593.594271530298,0.015683222569448842,0.10386083829969703,0.1028607062969406,default,0.39088189601898193,0.9595019221305847,-1.0,-0.0015732101164758205
kick\kick_loop_00276.wav,kick,174,49.32017088251992,0.8668964690215629,0.1159995331960956,0.6667609898884105,4013.1460348091236,0.011267353715345513,0.49120766226809326,0.4003566953633502,neuro,0.18103118240833282,0.9083109498023987,-1.0,-4.8118072299985215e-05
kick\kick_loop_00277.wav,kick,174,50.25407403502855,0.8892080344899281,0.12083030391343105,0.6812085924884189,4043.2775604052554,0.010944369051811656,0.5214331011384282,0.4075527524174749,neuro,0.183821439743042,0.9140834212303162,-1.0,4.024469672003761e-05
kick\kick_loop_00278.wav,kick,174,62.66119772794374,0.8841237967155303,0.2397064819040125,0.5055245809098549,2463.415916180028,0.014431494741584576,0.0976148374826286,0.09934567172779551,default,0.3857264816761017,0.9563273191452026,-1.0,-0.0016565140103921294
kick\kick_loop_00279.wav,kick,174,46.427046880500995,0.9237404718411881,0.10217465707553983,0.8189287659604216,5648.367999108568,0.010016441410962395,0.7136087348263181,0.5116590179800122,default,0.30006417632102966,0.8875353932380676,-1.0,0.0008575578685849905
kick\kick_loop_00280.wav,kick,174,49.64962920995017,0.9073138999969301,0.1507113789736384,0.7294118898924484,4086.215551358524,0.011649797380841055,0.40347197245503286,0.29140537200505207,default,0.20257960259914398,0.9306221008300781,-1.0,6.17787372902967e-05
kick\kick_loop_00281.wav,kick,174,47.1440223726006,0.9192358168341053,0.09594334681975693,0.8234269768734671,5584.1180006297445,0.010494703375162694,0.6873620598689414,0.486203776653946,default,0.2918543815612793,0.8819760680198669,-1.0,0.0011042035184800625
kick\kick_loop_00282.wav,kick,174,59.08399366568303,0.9126410651340084,0.24628994324360362,0.5117140493542858,2427.710368229868,0.015055461689836446,0.09508300176931085,0.09852901573290333,default,0.2517913281917572,0.9675925970077515,-1.0,-0.0006336331134662032
kick\kick_loop_00283.wav,kick,174,62.12832289752773,0.8797720285339468,0.24653619509588207,0.5247861882351766,2465.165951054866,0.015410994363358745,0.0996708266067449,0.09757377938458575,default,0.2520163357257843,0.9715843200683594,-1.0,-0.0006818777765147388
kick\kick_loop_00284.wav,kick,174,56.16486380308848,0.8905871763158598,0.2048113188282575,0.5627705231550815,2987.8513911667096,0.013608954662006852,0.31415305436406626,0.19434696334232845,jungle,0.23121781647205353,0.9569784998893738,-1.0,-0.0004886555834673345
kick\kick_loop_00285.wav,kick,174,49.84426237608061,0.9402707464233822,0.12522378409345422,0.6815264037824973,4338.077459923856,0.010904992351759095,0.5052124004539731,0.38364247068328194,neuro,0.3235742747783661,0.9163705706596375,-1.0,0.0004521821974776685
kick\kick_loop_00286.wav,kick,174,44.40015131708389,0.9245196813579627,0.09746614277811558,0.8327815751660403,5454.740775181926,0.010325042375010408,0.7020566219371662,0.4843796334336036,default,0.17144179344177246,0.875490128993988,-1.0,0.000981096993200481
kick\kick_loop_00287.wav,kick,174,49.170815421042214,0.9130680487185078,0.11885456388090415,0.681214873974516,4250.92417168354,0.01105652159418851,0.487255763575763,0.3978041368131787,neuro,0.18296660482883453,0.9102756977081299,-1.0,-1.438505933037959e-05
kick\kick_loop_00288.wav,kick,174,57.36277374331309,0.8444594604482307,0.19859556674123546,0.5724088379072352,3128.980002164953,0.013400141512560056,0.3044687524968288,0.1917296294637086,jungle,0.36253300309181213,0.9279178977012634,-1.0,-0.001508865156210959
kick\kick_loop_00289.wav,kick,174,46.239729976265366,0.8831824982278572,0.10114393759067655,0.7898851158295739,5774.496869677849,0.01033861435947751,0.6790039481818535,0.512127155070881,default,0.17266437411308289,0.8858117461204529,-1.0,0.0003466237394604832
kick\kick_loop_00290.wav,kick,174,58.04082046646723,0.8577431354280731,0.2537088066824543,0.4987174602706779,2551.8190050440717,0.014905756570388387,0.10496711788102814,0.10288460320195437,default,0.2553766369819641,0.9674972295761108,-1.0,-0.0005966643802821636
kick\kick_loop_00291.wav,kick,174,45.891832904882726,0.9230843293004317,0.14359459471760322,0.7053211818328896,3949.8622084136505,0.01246418297880124,0.41919974910172114,0.3104371136118837,default,0.19996756315231323,0.9202119708061218,-1.0,0.0004752272798214108
kick\kick_loop_00292.wav,kick,174,49.860197623836456,0.9067891385205836,0.12018692724957335,0.6471882742620892,4390.458844994596,0.01144143488891559,0.47638195243871523,0.4082763117960017,neuro,0.183558851480484,0.9127855896949768,-1.0,1.7653723261901177e-05
kick\kick_loop_00293.wav,kick,174,49.700085982640196,0.8555948808586537,0.11843795161748297,0.6270648285157839,4012.3692966356443,0.011268353206597932,0.5172602327910871,0.38169132849785,neuro,0.31606465578079224,0.9110976457595825,-1.0,-0.0001384399802191183
kick\kick_loop_00294.wav,kick,174,45.90016269171074,0.8999758748529872,0.0978697915454542,0.801198157868588,5596.511595753755,0.010410612730530833,0.6804880004867058,0.494874859892518,default,0.29555177688598633,0.8807441592216492,-1.0,0.001789376838132739
kick\kick_loop_00295.wav,kick,174,62.83282976712018,0.8865023301981099,0.24221178227887433,0.5027238912793266,2450.0204533902647,0.015466001911839833,0.10485053570213411,0.09602442176052597,default,0.3737366497516632,0.9549968838691711,-1.0,-0.001691914047114551
kick\kick_loop_00296.wav,kick,174,56.3547467073649,0.8079360307747017,0.19050046434516438,0.574881779354745,2894.518086904544,0.012690264754996764,0.28713908694263396,0.20973200450804957,jungle,0.22358804941177368,0.9538432359695435,-1.0,-0.0005386477569118142
kick\kick_loop_00297.wav,kick,174,48.49616494596364,0.9660607182063058,0.1506927221950598,0.694992200599727,3886.297478224566,0.011817124781362078,0.4163590110906679,0.3018145065762784,default,0.20299087464809418,0.9286665320396423,-1.0,0.00027980675804428756
kick\kick_loop_00298.wav,kick,174,47.126603611811674,0.8871952069751672,0.09887153743417114,0.8017094872345415,5499.201946121109,0.010086259971791283,0.6841755099881737,0.4944321880034565,default,0.29540935158729553,0.8856095671653748,-1.0,0.0006941542960703373
kick\kick_loop_00299.wav,kick,174,57.41140008196647,0.8417818328357554,0.20397395140955582,0.5628945450547951,2971.5700587262,0.013346173078823673,0.3037552878491479,0.20481132156894788,jungle,0.35981887578964233,0.9299715757369995,-1.0,-0.0016658736858516932
kick\kick_loop_00300.wav,kick,174,47.61886201986184,0.9202648043966591,0.15279021214828956,0.7010180628677674,3827.0329665965346,0.011493351913509451,0.39817910397506484,0.2888495539822288,default,0.3543635904788971,0.9281922578811646,-1.0,0.0011723850620910525
kick\kick_loop_00301.wav,kick,174,44.50949021802559,0.9159815849359888,0.09679231582747619,0.7660787784951264,5703.100627129609,0.009968694200451126,0.6944822329771059,0.4914628055764742,default,0.29598763585090637,0.8748950362205505,-1.0,0.002897067228332162
kick\kick_loop_00302.wav,kick,174,48.36974507171599,0.9935853298825755,0.15190280585295393,0.6955402590066748,3832.138371392822,0.01150536519803627,0.3837495662855593,0.29553067643282155,default,0.20374558866024017,0.9290308952331543,-1.0,0.00028437969740480185
kick\kick_loop_00303.wav,kick,174,45.67085112897168,0.9456689976350174,0.15681526159757908,0.7130578490790104,4015.234847712588,0.011878726527053535,0.39478143954328526,0.29332712820232537,default,0.35998350381851196,0.9267773628234863,-1.0,0.0018518980359658599
kick\kick_loop_00304.wav,kick,174,62.74828137460955,0.9142798039627251,0.23761944115288441,0.4871535411595487,2573.1461976758555,0.015295065036856346,0.09787557018378835,0.09801477737812767,default,0.24773968756198883,0.971328854560852,-1.0,-0.0007043501827865839
kick\kick_loop_00305.wav,kick,174,54.571557505573836,0.8306536884386385,0.2065448601447434,0.5647649118723169,3060.6148133093816,0.013478668728105237,0.2957574988908575,0.19726472123249827,jungle,0.23232994973659515,0.9555371403694153,-1.0,-0.00031160208163782954
kick\kick_loop_00306.wav,kick,174,44.332268361230284,0.9335020749959199,0.09688935649730095,0.7683120312406094,5746.9695616254485,0.009951701172026834,0.7323101081864842,0.48166573429202747,default,0.17109204828739166,0.8744502663612366,-1.0,0.0009966334328055382
kick\kick_loop_00307.wav,kick,174,53.980835515715754,0.8749680043324702,0.20949677732790417,0.5304577708767045,3099.6782992957947,0.012873374390785567,0.29847187927758934,0.19093505031903169,jungle,0.4035171568393707,0.9555019736289978,-1.0,-0.0009744605631567538
kick\kick_loop_00308.wav,kick,174,49.671869626587345,0.951991898589082,0.15676651429773242,0.6893477678081844,3982.902798114146,0.012154910715227743,0.4010634019854244,0.2996245958645897,default,0.357020765542984,0.9334065914154053,-1.0,-0.00015468400670215487
kick\kick_loop_00309.wav,kick,174,44.013649814836256,0.9208639426014946,0.09806495784354687,0.8155309311300022,5693.390686732361,0.009785604969386944,0.709262730097309,0.5150015498024465,default,0.29817184805870056,0.8750129342079163,-1.0,0.0031511345878243446
kick\kick_loop_00310.wav,kick,174,47.93825018920766,0.9357659000902148,0.11603255166169821,0.622745176346998,4211.199396280695,0.010665117033156847,0.47990740981768043,0.4053875372470205,neuro,0.3147021532058716,0.9052131772041321,-1.0,0.0006353794015012681
kick\kick_loop_00311.wav,kick,174,53.72242194398161,0.8293102359830185,0.1993862425019982,0.5595783567164497,2989.3902806681426,0.013475650938157911,0.31426672803404243,0.19959578214998389,jungle,0.2287120223045349,0.9528478384017944,-1.0,-0.00037534558214247227
kick\kick_loop_00312.wav,kick,174,45.62277521926035,0.9286070407497127,0.15183675496314944,0.7276376983484735,4153.871726300223,0.011975747285401057,0.3944937116604175,0.30104949740564463,default,0.20498131215572357,0.924203097820282,-1.0,0.0004656468809116632
kick\kick_loop_00313.wav,kick,174,59.431976174616764,0.8622771818006039,0.24576693409580075,0.4821195487059208,2424.2257959793374,0.015304863383365884,0.0982732320661621,0.09687095141546724,default,0.2515409290790558,0.9679369926452637,-1.0,-0.0006545078940689564
kick\kick_loop_00314.wav,kick,174,49.43495568342269,0.9378029737085027,0.1481117172375139,0.696413314060809,4071.1152545280215,0.011471930045101017,0.4037565540218348,0.30889069277384085,default,0.34831902384757996,0.9289929866790771,-1.0,0.0005032197805121541
kick\kick_loop_00315.wav,kick,174,46.04046566497866,0.9748262387939641,0.1444355948837547,0.7031160138340597,3962.7946960281747,0.012578293273603054,0.4054007995444041,0.3053297450797213,default,0.20039203763008118,0.9209746718406677,-1.0,0.00041185476584360003
kick\kick_loop_00316.wav,kick,174,44.377422215412736,0.8881238643764628,0.1041439371043993,0.8217214097987972,5329.035175312005,0.009858474151781805,0.6983223513694422,0.5125204127051392,default,0.30480214953422546,0.8838984966278076,-1.0,0.002092912560328841
kick\kick_loop_00317.wav,kick,174,43.900075592900535,0.9307126126821826,0.1041005874844247,0.7683004599537518,5478.266761150039,0.009811162692413977,0.6756092765530675,0.5117374661938277,default,0.3053674101829529,0.8823703527450562,-1.0,0.002532968297600746
kick\kick_loop_00318.wav,kick,174,49.12403664744802,0.8580389546058602,0.12330088574850209,0.6536640399711353,4000.0389065047434,0.011435375671605208,0.48935301447348367,0.3838721067504226,neuro,0.1858699470758438,0.9135423302650452,-1.0,0.00014393111632671207
kick\kick_loop_00319.wav,kick,174,60.82557769473096,0.9229657399459709,0.24413112934326045,0.5197418153213581,2575.262405810703,0.015313878309698164,0.09732082126672922,0.09840238876160397,default,0.25076165795326233,0.9694010615348816,-1.0,-0.0006729738670401275
kick\kick_loop_00320.wav,kick,174,46.89049043876329,0.9930475533293303,0.157191067180005,0.6770434060863069,4090.2735671663568,0.011875770865736573,0.41881555925736724,0.2895127963466075,default,0.20746959745883942,0.9290409088134766,-1.0,0.00046631350414827466
kick\kick_loop_00321.wav,kick,174,49.235293905865326,0.941791642069915,0.1569537016113517,0.6802927962713319,4125.9324478665585,0.012359204733300728,0.41990017885210884,0.3067487950727269,default,0.20638205111026764,0.9327853918075562,-1.0,-6.5651556724333204e-06
kick\kick_loop_00322.wav,kick,174,57.00969875570048,0.8582641576996825,0.24418093739437333,0.48240863146045593,2408.442446939994,0.015499363368634436,0.10111463036713719,0.10189686642534253,default,0.37721487879753113,0.9493086934089661,-1.0,-0.0012535352725535631
kick\kick_loop_00323.wav,kick,174,45.306670964819574,0.8730735666666807,0.09936300073258511,0.7696814751254094,5511.359705759369,0.01047263302550511,0.718416487787451,0.47940131266933617,default,0.1720598042011261,0.8808346390724182,-1.0,0.0006835542153567076
kick\kick_loop_00324.wav,kick,174,52.908905277383354,0.8261294827395631,0.20564520722543683,0.5537815062061258,3122.0208762111224,0.01313554515838772,0.29265882382833547,0.20911171295136108,jungle,0.23213990032672882,0.9533982276916504,-1.0,-0.0002840682282112539
kick\kick_loop_00325.wav,kick,174,50.07191360926105,0.8601514712276187,0.11575647182722426,0.6754861753796354,4386.96066987981,0.01082846189646782,0.49957767191499436,0.38583725014190773,neuro,0.18055611848831177,0.9097832441329956,-1.0,-0.00012413090735208243
kick\kick_loop_00326.wav,kick,174,56.27401429755384,0.8563828476663041,0.20086417221621397,0.5369569929029377,3091.133485245984,0.013210337927717544,0.3029113223138147,0.20417571920988534,jungle,0.22913368046283722,0.9562468528747559,-1.0,-0.000427939259679988
kick\kick_loop_00327.wav,kick,174,49.74653837798711,0.8680804741941152,0.12376825680790568,0.6752946732864933,4134.215450118726,0.010993051727634614,0.5029411832577261,0.40027010295329185,neuro,0.3220233917236328,0.9151466488838196,-1.0,0.0004231087223161012
kick\kick_loop_00328.wav,kick,174,57.86288410158106,0.9339055394603966,0.25654774770212985,0.5136276183470971,2406.407529678301,0.015524248507487301,0.10325573470085797,0.10436821798533777,default,0.34492847323417664,0.9495932459831238,-1.0,-0.0017008198192343116
kick\kick_loop_00329.wav,kick,174,53.895898458728176,0.8255844069835114,0.20634723448740264,0.539931214884501,3129.9912627510175,0.012763114132415022,0.30372150016050853,0.1905228530572638,jungle,0.2323334962129593,0.9547234773635864,-1.0,-0.00026825637905858457
kick\kick_loop_00330.wav,kick,174,58.27122795352955,0.8944212767849866,0.23839537669360555,0.5073116437739089,2394.000200932203,0.015140115233398919,0.09525916180112257,0.09547343242543915,default,0.346218079328537,0.9450840353965759,-1.0,-0.0018573967972770333
kick\kick_loop_00331.wav,kick,174,48.92593686201948,0.9926778655969488,0.14323874793215394,0.7336934629738943,3913.5828798619696,0.012274773526312649,0.38459918059507325,0.2873850186573384,default,0.19836518168449402,0.9256021976470947,-1.0,0.0001237506075995043
kick\kick_loop_00332.wav,kick,174,47.69386734473018,0.926896396336055,0.15067304880681276,0.7339136634584332,4082.610789023082,0.011569496228455583,0.41493203236888593,0.2873956369303355,default,0.2033064365386963,0.9272602200508118,-1.0,0.0003664813411887735
kick\kick_loop_00333.wav,kick,174,61.25648731403515,0.934024932719968,0.23848550551848904,0.488993127564983,2404.2720595838537,0.014331928165956513,0.10431477444510664,0.09970888533728793,default,0.4204246699810028,0.9691877961158752,-1.0,-0.0015280259540304542
kick\kick_loop_00334.wav,kick,174,55.60254802787515,0.8800540425486875,0.19516802133721753,0.5316471853121587,3105.5366292524914,0.012962124376647271,0.29961935410488943,0.1910233261507585,jungle,0.38995787501335144,0.9540765881538391,-1.0,-0.0010194012429565191
kick\kick_loop_00335.wav,kick,174,60.92477092933947,0.9370706103448954,0.24307667064916946,0.48379268334714226,2583.279690812529,0.014274796368373355,0.09544310253468949,0.0972939772984403,default,0.25024884939193726,0.9693934321403503,-1.0,-0.0006859071436338127
kick\kick_loop_00336.wav,kick,174,52.851576114905676,0.8462418396981621,0.20703783170757106,0.5569756861498675,2900.261041707454,0.013091888390003503,0.3047343493657973,0.19776476778631838,jungle,0.2328798621892929,0.95364910364151,-1.0,-0.00025523488875478506
kick\kick_loop_00337.wav,kick,174,57.49811645295782,0.9052628961748656,0.2524601607860955,0.5149486695542794,2420.7220211844196,0.014912867511363444,0.09655454957556868,0.1019781939600781,default,0.3527558147907257,0.9484624266624451,-1.0,-0.0015339890960603952
kick\kick_loop_00338.wav,kick,174,51.11909224988483,0.9346103496892877,0.1187436746104815,0.6535010369432441,4141.580241853449,0.010864902246283491,0.4807405387597852,0.4081696340453426,neuro,0.18214662373065948,0.9143328070640564,-1.0,-4.2171603126917034e-05
kick\kick_loop_00339.wav,kick,174,47.83951189847716,0.8603591593248678,0.11969892933867642,0.6715448399482693,4336.546021562057,0.010661606128345956,0.49482428472206047,0.41149504100067996,neuro,0.18411953747272491,0.9079875946044922,-1.0,0.00012473834794946015
kick\kick_loop_00340.wav,kick,174,42.818541151284904,0.8575880982204207,0.09788775204033108,0.8369010546233357,5497.259047699974,0.00995026464602678,0.7282038200984119,0.5133546752888607,default,0.29971206188201904,0.8706949353218079,-1.0,0.0036245472729206085
kick\kick_loop_00341.wav,kick,174,44.907043954189085,0.9438448874407491,0.10164446561427895,0.8240659546827143,5532.27996408055,0.010443376713723928,0.6848760470832954,0.49400346295232117,default,0.17390501499176025,0.8824819326400757,-1.0,0.0006739826058037579
kick\kick_loop_00342.wav,kick,174,47.74154391435211,0.9058856596573496,0.14922540948212726,0.6790272646885548,3990.0113863184883,0.011524286947807891,0.40177453001941427,0.2933650370187192,default,0.2024300992488861,0.9266653060913086,-1.0,0.0003318052913527936
kick\kick_loop_00343.wav,kick,174,46.31987817156255,0.9144819955304662,0.09932404295511758,0.8005283369763138,5628.379584838099,0.009800961001872098,0.7100694852882303,0.4779719179745523,default,0.17136509716510773,0.8838443756103516,-1.0,0.0004035638412460685
kick\kick_loop_00344.wav,kick,174,45.96215850715423,0.8638932551981335,0.10125522639017533,0.7952308914813297,5291.925238516391,0.010073080169979534,0.6850779517228744,0.5000716651555723,default,0.17292015254497528,0.8851361870765686,-1.0,0.0004066245455760509
