file,instrument,bpm,freq,amp,decay,drive,sub_oct,filter_cut,osc_type,style,rms,max,min,mean
bass\bass_loop_00248.wav,bass,174,38.18659281068813,0.8719244142989901,0.7905030871040682,0.0,0.0,143.29315591504457,sine,default,0.585741400718689,0.996406078338623,-1.0,0.0008769005071371794
bass\bass_loop_00249.wav,bass,174,55.95474888236161,0.8679876961149207,0.5920018226497334,0.3145859479205493,0.9734484623827899,202.606190001031,saw,default,0.5127560496330261,1.0,-0.9980071783065796,0.0005849028821103275
bass\bass_loop_00250.wav,bass,174,40.59870436018909,0.8806954627693994,0.7819005811131494,0.0,0.0,144.33764493071098,sine,default,0.5208942294120789,0.9964478015899658,-1.0,-0.0007107846904546022
bass\bass_loop_00251.wav,bass,174,44.930840957537015,0.8403599889255451,0.69704089155809,0.41362529141551957,1.032218041001282,104.61128169154836,sine,liquid,0.5048521161079407,0.9980900287628174,-1.0,0.001594275701791048
bass\bass_loop_00252.wav,bass,174,57.82112302062972,0.9260613101695391,0.5102202735967407,0.58668672778977,1.0134494985305622,178.3373499931148,saw,jumpup,0.5221130847930908,0.9971112608909607,-1.0,-0.0010074391029775143
bass\bass_loop_00253.wav,bass,174,50.70979253767742,0.9824059391350273,0.7107097263256901,0.6989927859540361,0.9937554101216963,125.02529815080072,sine,default,0.503855288028717,0.9988374710083008,-1.0,0.00021353324700612575
bass\bass_loop_00254.wav,bass,174,44.41225616282747,0.8727270265131957,0.7275958774070583,0.4007575634517255,0.971145457550859,104.04346359672886,sine,liquid,0.5185889005661011,1.0,-0.996755063533783,0.0026007399428635836
bass\bass_loop_00255.wav,bass,174,50.963957898203894,0.8997576459277867,0.6488224831239966,0.8381162591418093,1.0420789918879259,143.44320068495384,saw,techstep,0.4817188084125519,0.9970679879188538,-1.0,0.0001615407963981852
bass\bass_loop_00256.wav,bass,174,49.165399427728005,0.8954483632015007,0.6471721672127115,0.7809781279688106,0.9934688647779696,151.80790405582795,saw,techstep,0.5232519507408142,0.9974570274353027,-1.0,-0.0008618415449745953
bass\bass_loop_00257.wav,bass,174,60.59926641260924,0.9346561403429511,0.5232881925515741,0.6269491488689473,0.9684567747120388,178.95233678492679,saw,jumpup,0.5350813269615173,0.9970870018005371,-1.0,-0.0006686632405035198
bass\bass_loop_00258.wav,bass,174,54.78872292103872,0.8624276709045579,0.602675037436772,0.30044559236645835,1.0014298123545227,202.9482592105092,saw,default,0.5390319228172302,0.9975684285163879,-1.0,-0.0004925955436192453
bass\bass_loop_00259.wav,bass,174,56.908556988591045,0.9362220403756243,0.6263846237138364,0.2897669364372074,1.0270907657489559,202.4760636275363,saw,default,0.4683079421520233,0.9965947866439819,-1.0,0.00021418997494038194
bass\bass_loop_00260.wav,bass,174,38.4213049860354,0.8606221511436009,0.8305657565698148,0.0,0.0,156.07965139041158,sine,default,0.5553083419799805,0.9964220523834229,-1.0,0.0032981608528643847
bass\bass_loop_00261.wav,bass,174,39.168886527011594,0.8823473701613347,0.8173924724583109,0.0,0.0,149.98220036450613,sine,default,0.5038912892341614,0.9968154430389404,-1.0,0.003274129703640938
bass\bass_loop_00262.wav,bass,174,54.735900920955075,0.9077229128224362,0.6118425428904811,0.3085538221279828,1.0072482379095777,204.7427350757426,saw,default,0.548603892326355,0.9975727796554565,-1.0,-0.00026387342950329185
bass\bass_loop_00263.wav,bass,174,45.64259363868434,0.8199152551239427,0.7197841282175039,0.41180634081179845,1.0156148035319768,98.70343083751344,sine,liquid,0.5400179624557495,0.9962705969810486,-1.0,0.003224502084776759
bass\bass_loop_00264.wav,bass,174,39.07875678620847,0.8365507860948973,0.7826051066731733,0.0,0.0,153.69068366734126,sine,default,0.5008258819580078,0.9966668486595154,-1.0,0.003609770443290472
bass\bass_loop_00265.wav,bass,174,62.83776859880534,0.8550733656726017,0.4999656900627291,0.6178739305170844,0.9654355435172615,184.7720071850998,saw,jumpup,0.49554386734962463,0.9967350363731384,-1.0,0.00011391875887056813
bass\bass_loop_00266.wav,bass,174,51.8399101407443,0.937221907481246,0.6697451407602134,0.7210587482786722,0.956567184512796,125.73719685449475,sine,default,0.5492492914199829,0.9973732829093933,-1.0,0.0001758278376655653
bass\bass_loop_00267.wav,bass,174,56.83304357229793,0.8994301630998188,0.585982055767234,0.2858922037958464,1.023659817912794,196.06423429911058,saw,default,0.4717290699481964,0.996406078338623,-1.0,-0.00013200519606471062
bass\bass_loop_00268.wav,bass,174,51.16602182191735,0.8857944673679974,0.6548276093056798,0.8027702799905665,1.0082938730737374,143.6726322337231,saw,techstep,0.47789421677589417,0.997160017490387,-1.0,0.0011000924278050661
bass\bass_loop_00269.wav,bass,174,57.58200787815745,0.9024923021717247,0.5888119123796136,0.28518573968265476,0.9951026273330542,194.33720975461765,saw,default,0.5601863861083984,0.9974687099456787,-1.0,-0.0002240699832327664
bass\bass_loop_00270.wav,bass,174,60.05528150218458,0.9249005040706597,0.5105797054960075,0.5821948629118597,1.0295817285101703,171.40258276224512,saw,jumpup,0.5116196274757385,0.9959504008293152,-1.0,0.0006536617875099182
bass\bass_loop_00271.wav,bass,174,40.75083009742582,0.850294161769526,0.7716886652629202,0.0,0.0,155.86430761716903,sine,default,0.5248321294784546,0.9963797926902771,-1.0,-0.00088355882326141
bass\bass_loop_00272.wav,bass,174,38.69384817825283,0.8462272767927621,0.7994476799594618,0.0,0.0,155.7964353676959,sine,default,0.5000457763671875,0.9967235326766968,-1.0,0.005587561056017876
bass\bass_loop_00273.wav,bass,174,49.529233102246856,0.9356189240865187,0.729553671392177,0.7315318703056782,1.0005601145301595,125.21549713314045,sine,default,0.5321550369262695,0.9993686676025391,-1.0,-0.0015142299234867096
bass\bass_loop_00274.wav,bass,174,54.90688843283211,0.8897283933346326,0.5781721055313053,0.28913457210543975,1.0447792775742202,194.47304091683694,saw,default,0.5249013304710388,0.9974883198738098,-1.0,-0.0009540524915792048
bass\bass_loop_00275.wav,bass,174,60.981684940126485,0.9153234479422632,0.4775454514698826,0.5876191891339886,1.0423248044194477,182.44808615841066,saw,jumpup,0.5169349908828735,0.9978489279747009,-1.0,-0.001652444014325738
bass\bass_loop_00276.wav,bass,174,52.027057298820964,0.9047049014014368,0.7022812106023931,0.6927472632789219,1.0057515397638601,120.36761144893534,sine,default,0.526934027671814,0.9974141716957092,-1.0,-0.0006988412351347506
bass\bass_loop_00277.wav,bass,174,49.92700399130036,0.8601563533307054,0.6521583510383612,0.8047429766824618,0.9744323200679647,152.1121815785477,saw,techstep,0.584973156452179,0.9994018077850342,-1.0,-9.782199049368501e-05
bass\bass_loop_00278.wav,bass,174,47.142521947701624,0.863394154430809,0.7001664542140844,0.4075070277973769,0.9903322931405332,101.14949077135789,sine,liquid,0.544095516204834,1.0,-0.9968367218971252,0.000596497324295342
bass\bass_loop_00279.wav,bass,174,39.13355978996461,0.8218421880664428,0.7733145186843813,0.0,0.0,150.44611918373724,sine,default,0.5037591457366943,0.9966437220573425,-1.0,0.0033936414401978254
bass\bass_loop_00280.wav,bass,174,59.61628564194595,0.8604773175816738,0.5181150807205532,0.6186699051830041,1.0292275144515481,186.20673250966,saw,jumpup,0.4930822253227234,0.996187150478363,-1.0,-0.001005274010822177
bass\bass_loop_00281.wav,bass,174,38.66292233407867,0.8749305146030423,0.7911945149513622,0.0,0.0,148.212403011676,sine,default,0.5157686471939087,0.9966602921485901,-1.0,0.005596363916993141
bass\bass_loop_00282.wav,bass,174,47.98741510326576,0.9068516954875453,0.6183530425755037,0.8235700624979758,0.9845156438642689,156.0084831632541,saw,techstep,0.49554187059402466,0.9961585402488708,-1.0,0.0007734211976639926
bass\bass_loop_00283.wav,bass,174,59.249124733882844,0.9034767057016795,0.5185421989938465,0.6092368415268097,0.9554826471383959,185.09718904241356,saw,jumpup,0.4868100583553314,0.9962022304534912,-1.0,-0.0004824393254239112
bass\bass_loop_00284.wav,bass,174,50.74264734733813,0.9166424269163957,0.6476332975156953,0.8294074509438621,0.9816909044174419,145.51110576469821,saw,techstep,0.506434440612793,0.9969075322151184,-1.0,0.00011685377103276551
bass\bass_loop_00285.wav,bass,174,47.64890682552111,0.9848655069357521,0.6882533694961629,0.6974084745900295,0.9981896137702067,125.12414670680313,sine,default,0.4834054708480835,0.9971872568130493,-1.0,0.001457211677916348
bass\bass_loop_00286.wav,bass,174,62.62512691714176,0.865522419228231,0.49639922957373467,0.6065263134615961,1.0207851604321245,183.38804809773532,saw,jumpup,0.4727267324924469,0.9967384934425354,-1.0,-0.0007681544520892203
bass\bass_loop_00287.wav,bass,174,40.950689964222164,0.8828586627098932,0.8238210519710618,0.0,0.0,147.79647833933106,sine,default,0.5478466749191284,0.9966703653335571,-1.0,-0.0005101282731629908
bass\bass_loop_00288.wav,bass,174,46.06585073323463,0.8186666382877963,0.6811303983543402,0.41782325185834956,0.9526500495436293,96.15873466623604,sine,liquid,0.5449747443199158,0.9973402619361877,-1.0,0.0007759020081721246
bass\bass_loop_00289.wav,bass,174,51.52962715492142,0.9525686474145558,0.6883520940272854,0.6810790380983676,0.9991372643635585,118.60806842451089,sine,default,0.5692033767700195,0.9966484308242798,-1.0,0.001780316117219627
bass\bass_loop_00290.wav,bass,174,44.32868275274228,0.8520155674434271,0.7039255616674092,0.3908597938606294,0.9684191069042871,98.80131271203487,sine,liquid,0.5216158032417297,1.0,-0.9966545104980469,0.0017812299774959683
bass\bass_loop_00291.wav,bass,174,51.20467128389126,0.88602414773537,0.6634639201810936,0.8117716658886712,1.0054882153815987,146.12426960176143,saw,techstep,0.49103114008903503,0.9970902800559998,-1.0,0.0013396447757259011
bass\bass_loop_00292.wav,bass,174,58.83586456022954,0.9020710438962053,0.4840698196296879,0.5840437727505141,1.0276853722012498,177.55324280132393,saw,jumpup,0.5115018486976624,1.0,-0.9962142705917358,8.02661816123873e-05
bass\bass_loop_00293.wav,bass,174,52.30691384908386,0.8670399843805247,0.6757506837827293,0.7852173543977415,1.0095420655935796,156.20631344409767,saw,techstep,0.5227991342544556,0.9982081651687622,-1.0,-0.001555110327899456
bass\bass_loop_00294.wav,bass,174,53.122001589366626,0.9438025915671929,0.5898411882260132,0.2932424647080878,0.9859456385682848,209.02398600351898,saw,default,0.5149310827255249,1.0,-0.9995823502540588,0.0009600730263628066
bass\bass_loop_00295.wav,bass,174,52.10996996877059,0.8861694754733817,0.6292182383715132,0.7863866207041164,0.993227645568631,156.8960738229563,saw,techstep,0.5206465125083923,0.9975385665893555,-1.0,-0.001188607420772314
bass\bass_loop_00296.wav,bass,174,47.58505486800565,0.9464276898580292,0.6955688732857682,0.7323951616347212,0.9504106139264927,125.35081925392913,sine,default,0.4738929271697998,0.9971914291381836,-1.0,0.0016774834366515279
bass\bass_loop_00297.wav,bass,174,56.00096747148391,0.8906030189222707,0.6132711739038713,0.3057195922708963,0.9697113148762992,192.61311938787597,saw,default,0.5128649473190308,1.0,-0.9969367980957031,0.0006384283187799156
bass\bass_loop_00298.wav,bass,174,51.495718357875546,0.9811974105161636,0.6655384394389006,0.6687143576430226,1.0400649853509485,123.89433208128108,sine,default,0.5553058981895447,0.996439516544342,-1.0,0.0018225860549136996
bass\bass_loop_00299.wav,bass,174,40.14577475532112,0.8917933660481582,0.7903825320589319,0.0,0.0,148.45490664463375,sine,default,0.5756014585494995,0.9965847730636597,-1.0,0.0020026452839374542
bass\bass_loop_00300.wav,bass,174,56.78707472390377,0.8609717107176236,0.580513969328915,0.299984815384964,1.0491103524834213,195.65208559128305,saw,default,0.4788798689842224,0.9964144825935364,-1.0,-0.00032409015693701804
bass\bass_loop_00301.wav,bass,174,40.076390108691726,0.8621019817468505,0.8323125164720568,0.0,0.0,143.11129944028787,sine,default,0.602448582649231,1.0,-0.9985046982765198,0.002822256414219737
bass\bass_loop_00302.wav,bass,174,46.047818898759814,0.8863993051828842,0.6815804977044657,0.3962611096567256,1.0139554581476253,100.35373657374578,sine,liquid,0.5482635498046875,0.997200071811676,-1.0,0.0008461929392069578
bass\bass_loop_00303.wav,bass,174,56.17140344029742,0.9171654724103226,0.589095073211628,0.2981190123544268,0.969929424047647,195.7680407626021,saw,default,0.4705076217651367,0.9964439868927002,-1.0,0.00037493117270059884
bass\bass_loop_00304.wav,bass,174,49.57119909560306,0.9391060753150255,0.6713436141927787,0.7318946120429732,0.9923024030837593,115.70181320243562,sine,default,0.5365049242973328,1.0,-0.9980987310409546,-0.0015084038022905588
bass\bass_loop_00305.wav,bass,174,48.68957304463013,0.8899534244732867,0.6738049685022202,0.7810709688320809,0.9690916697341048,151.41173623838552,saw,techstep,0.5928008556365967,0.9966312050819397,-1.0,0.001782946172170341
bass\bass_loop_00306.wav,bass,174,44.13384342067008,0.8582821052235742,0.6696427939095463,0.4160823891069189,1.0444501565681996,97.05348327750116,sine,liquid,0.5835350155830383,1.0,-0.996400773525238,0.0002061726409010589
bass\bass_loop_00307.wav,bass,174,43.53654259027074,0.8264400491272833,0.7110220423390368,0.38771242371794457,1.0182613416299486,103.96767494926449,sine,liquid,0.52179354429245,0.9967939853668213,-1.0,-0.0008200662559829652
bass\bass_loop_00308.wav,bass,174,48.38964246263511,0.9806075733018256,0.7033307335001494,0.7208998126658963,0.9836452781249585,125.60103727202976,sine,default,0.5190085172653198,0.9964764714241028,-1.0,0.0022594768088310957
bass\bass_loop_00309.wav,bass,174,48.88599299624434,0.8868824616710762,0.630113664341105,0.771365584563906,1.0335851795891142,151.70098836730978,saw,techstep,0.5607157349586487,0.9972403645515442,-1.0,0.0005535702803172171
bass\bass_loop_00310.wav,bass,174,53.09638382791293,0.9276750375409702,0.5766684559101025,0.3105710600431824,0.9803264477719972,209.47259401550457,saw,default,0.5114210247993469,0.9998422861099243,-1.0,0.0009023770107887685
bass\bass_loop_00311.wav,bass,174,56.54844024918753,0.872603559935617,0.6251766771978227,0.309419729735534,1.0490211666902944,192.61793908794513,saw,default,0.5072780847549438,0.9966204166412354,-1.0,-0.0007623171550221741
bass\bass_loop_00312.wav,bass,174,59.26797368726268,0.9188622165454958,0.5093625525526678,0.5787055224184731,0.9892977747113003,184.86502266786377,saw,jumpup,0.4904772639274597,0.9961498379707336,-1.0,-0.0005486594163812697
bass\bass_loop_00313.wav,bass,174,50.06156384900465,0.9529930089255375,0.676985587813639,0.6801109541267011,1.0287204810823611,118.29903187974993,sine,default,0.5367087721824646,1.0,-0.9968838691711426,0.00042211535037495196
bass\bass_loop_00314.wav,bass,174,48.64421434597393,0.9870335483587582,0.6741628002513301,0.6748490767193254,0.9940222345335549,117.97463935438982,sine,default,0.57426518201828,0.9963217973709106,-1.0,0.002122583333402872
bass\bass_loop_00315.wav,bass,174,48.01703815078056,0.9481695453807142,0.6961200178394259,0.6759737090334407,0.9909508975814519,123.53131741025668,sine,default,0.488721638917923,0.997504711151123,-1.0,0.0007528381538577378
bass\bass_loop_00316.wav,bass,174,38.96865230367019,0.8501707149974929,0.8204322870078504,0.0,0.0,143.2418698386629,sine,default,0.4867440164089203,0.9967439770698547,-1.0,0.004246301017701626
bass\bass_loop_00317.wav,bass,174,54.33365164991155,0.871268114222681,0.6156898590927147,0.305617501358567,0.9589919908227765,208.25750566389843,saw,default,0.5327644348144531,0.9968398809432983,-1.0,0.001175567856989801
bass\bass_loop_00318.wav,bass,174,50.32078603574894,0.9241926613135059,0.7293301438277787,0.7190241596440688,1.0460191330839694,121.47427472995496,sine,default,0.48734575510025024,0.9991574287414551,-1.0,0.0014576180838048458
bass\bass_loop_00319.wav,bass,174,57.77197296348571,0.9169097136219915,0.5220522907007301,0.6254647112878294,0.96133525131401,182.577049967828,saw,jumpup,0.5265091061592102,0.9971826076507568,-1.0,-0.0008621086599305272
bass\bass_loop_00320.wav,bass,174,52.15749421370767,0.9182837032190933,0.6679560791098496,0.6800648693564895,1.0125827948419213,118.6882844086714,sine,default,0.5212293863296509,0.9989011287689209,-1.0,-0.0011704608332365751
bass\bass_loop_00321.wav,bass,174,51.03917708003175,0.9205346185995242,0.72332278998513,0.6930396254740273,1.0130049034179698,121.03714681537006,sine,default,0.4718569815158844,0.9997271299362183,-1.0,0.00032039519282989204
bass\bass_loop_00322.wav,bass,174,55.523154718509794,0.8880818381178938,0.5702522559831914,0.29562499452666013,1.0259261794152872,192.0095058939617,saw,default,0.5621476769447327,1.0,-0.9993602633476257,-0.0013591519091278315
bass\bass_loop_00323.wav,bass,174,50.23661435328799,0.9051774582366506,0.672682759129139,0.8357395241312929,0.9549944574507598,145.98647013646524,saw,techstep,0.5207284092903137,1.0,-0.9968963861465454,0.0015228179981932044
bass\bass_loop_00324.wav,bass,174,44.64876440295737,0.8121001663185373,0.7208857805473547,0.3851831259877146,0.965201269525568,95.57068061326973,sine,liquid,0.4717808663845062,0.9999491572380066,-1.0,0.0029659352730959654
bass\bass_loop_00325.wav,bass,174,55.77724869507287,0.9333780408899189,0.5815412270111212,0.3081866644462394,1.0121036563035464,191.67430962394155,saw,default,0.5620251893997192,0.9996059536933899,-1.0,-0.0001615983637748286
bass\bass_loop_00326.wav,bass,174,61.17605774590471,0.9146219827871054,0.4795261327112943,0.6207571576400219,1.005236843174504,176.42600063267034,saw,jumpup,0.5324153304100037,1.0,-0.9980553388595581,-0.0017538343090564013
bass\bass_loop_00327.wav,bass,174,48.79920560622797,0.9359778550222525,0.674594309900042,0.8067204728349633,0.9518602273546123,156.91663037592087,saw,techstep,0.5908042788505554,0.9972806572914124,-1.0,0.0010940531501546502
bass\bass_loop_00328.wav,bass,174,38.402519025714824,0.8405731985956695,0.7763161319670673,0.0,0.0,156.15927414891993,sine,default,0.5602245926856995,0.9961903095245361,-1.0,0.0030982540920376778
bass\bass_loop_00329.wav,bass,174,51.09968961693004,0.9034247128427971,0.6614961003813962,0.8343999855871574,0.9916608490759138,149.00986462178597,saw,techstep,0.46864035725593567,0.9969379305839539,-1.0,0.0007456541061401367
bass\bass_loop_00330.wav,bass,174,58.63684288936659,0.8639050409429582,0.5015408147731849,0.5986988619220465,1.0053788254381244,186.52325976171252,saw,jumpup,0.576019823551178,1.0,-0.9989866614341736,-0.0007672639330849051
bass\bass_loop_00331.wav,bass,174,57.278195152921995,0.8933896760735048,0.6200446079227694,0.28807873627648306,0.9681496955350022,193.26306609716607,saw,default,0.5472838878631592,0.9969065189361572,-1.0,0.0008291415870189667
bass\bass_loop_00332.wav,bass,174,43.104784102657874,0.8787273292696242,0.6678718558192115,0.3823223332777195,1.0420181880001964,96.84683848333654,sine,liquid,0.557098925113678,0.9967969655990601,-1.0,0.0013903691433370113
bass\bass_loop_00333.wav,bass,174,38.11942040831867,0.8314356551527918,0.7775870728125416,0.0,0.0,156.8642420099724,sine,default,0.5637499690055847,0.9960902333259583,-1.0,0.0004422047350089997
bass\bass_loop_00334.wav,bass,174,47.522624477266795,0.9363269245826619,0.650992145453362,0.7977181985604648,0.9663298235072201,155.41713442523186,saw,techstep,0.4690982699394226,0.9963109493255615,-1.0,0.001856235321611166
bass\bass_loop_00335.wav,bass,174,45.434749277604325,0.8585033606740458,0.7247333654075382,0.4121828676369444,0.9672773141534827,103.64050146695493,sine,liquid,0.5097445249557495,0.9987757802009583,-1.0,0.002753237960860133
bass\bass_loop_00336.wav,bass,174,40.59123141178437,0.8486044212981301,0.7851924522121844,0.0,0.0,145.38727917246808,sine,default,0.5209083557128906,0.9964836835861206,-1.0,-0.0006968449451960623
bass\bass_loop_00337.wav,bass,174,40.784538682218056,0.8340228392162283,0.7987668247114152,0.0,0.0,156.3429071459068,sine,default,0.526897668838501,0.996498167514801,-1.0,-0.0008727461681701243
bass\bass_loop_00338.wav,bass,174,49.30365334849732,0.9183884408195461,0.7142122412339282,0.7279333910155998,1.0389732202560882,114.29086795335427,sine,default,0.5214903950691223,0.9978141784667969,-1.0,-0.001159117091447115
bass\bass_loop_00339.wav,bass,174,48.315795894989776,0.932647162743686,0.6727683235492411,0.6944588826263901,0.9538400340478426,116.7398462814549,sine,default,0.4969874918460846,0.9983851909637451,-1.0,0.0019018552266061306
bass\bass_loop_00340.wav,bass,174,47.68217897064999,0.9102273894996752,0.6806358542773463,0.8027838648858,1.0367965634733947,144.6456508784933,saw,techstep,0.4888513684272766,0.9964717626571655,-1.0,0.0013267489848658442
bass\bass_loop_00341.wav,bass,174,38.909297468568994,0.8493496665174791,0.8001959193093888,0.0,0.0,155.90043595868246,sine,default,0.4777703881263733,0.996753454208374,-1.0,0.004621972795575857
bass\bass_loop_00342.wav,bass,174,55.13482744379204,0.921731847222943,0.6030346613237539,0.29890794472867493,1.0089263573083307,206.62928335307527,saw,default,0.5184683799743652,0.9975869655609131,-1.0,-0.0016013119602575898
bass\bass_loop_00343.wav,bass,174,54.199828534881746,0.8743795861386514,0.6083040852453924,0.3145941635762031,0.964527243592488,200.72671987248273,saw,default,0.5144987106323242,0.9968048334121704,-1.0,0.001116512925364077
bass\bass_loop_00344.wav,bass,174,38.63500771885777,0.8420290690603893,0.8211691161631116,0.0,0.0,148.7487417659125,sine,default,0.5236411094665527,0.9966104030609131,-1.0,0.00547622749581933
bass\bass_loop_00345.wav,bass,174,45.769533470945525,0.8139054242442215,0.6755342719081987,0.39021827197493336,1.0177962997653258,98.81074942307733,sine,liquid,0.584381103515625,0.9962506294250488,-1.0,0.0029303908813744783
bass\bass_loop_00346.wav,bass,174,57.011177365183734,0.8780089218197833,0.4957925067302957,0.5781875033489783,1.0113815653696443,177.671859954838,saw,jumpup,0.48379236459732056,0.9961111545562744,-1.0,0.0005733897560276091
bass\bass_loop_00347.wav,bass,174,59.17665565523311,0.8672956175869366,0.5084217311200597,0.6044051718398866,1.0097856920025137,177.40735517857374,saw,jumpup,0.4737972021102905,0.9964157938957214,-1.0,-0.00018462238949723542
bass\bass_loop_00348.wav,bass,174,59.87361212387322,0.942369212905285,0.5208822707630725,0.594039600951354,1.0187389863601881,178.8313764506011,saw,jumpup,0.47396400570869446,0.9965341687202454,-1.0,1.3939602467871737e-05
bass\bass_loop_00349.wav,bass,174,57.37845470288441,0.8786069247615992,0.48770000554107185,0.612060982970936,0.95070986838456,174.9144094496491,saw,jumpup,0.5815277099609375,0.9958111047744751,-1.0,0.000635806005448103
bass\bass_loop_00350.wav,bass,174,49.63983077583346,0.8818732520004378,0.6201076933449639,0.7692007456283122,1.0435655040928988,148.6770750034034,saw,techstep,0.5448803901672363,0.9995547533035278,-1.0,-0.0013352640671655536
bass\bass_loop_00351.wav,bass,174,51.255297317786976,0.9622440018275418,0.7301804624096323,0.7002794272050276,0.9546139729987378,124.9982873360284,sine,default,0.5222936272621155,0.9992263913154602,-1.0,0.0015701019437983632
bass\bass_loop_00352.wav,bass,174,53.751497393522115,0.9164671017386632,0.5801362668849438,0.2998965152856297,1.0316242362528307,205.59833736409473,saw,default,0.5022282004356384,0.9964417219161987,-1.0,-0.00023072016483638436
bass\bass_loop_00353.wav,bass,174,46.56529582993262,0.8849828633406825,0.672425458229087,0.38785250856014647,1.0022934590767174,96.8956714144386,sine,liquid,0.5269378423690796,1.0,-0.9987289309501648,-0.0012823486467823386
bass\bass_loop_00354.wav,bass,174,41.168415454281934,0.8596996760500621,0.7857010242301803,0.0,0.0,143.2757085586189,sine,default,0.6130775809288025,0.9965648055076599,-1.0,0.000964769278652966
bass\bass_loop_00355.wav,bass,174,52.121805195481045,0.9151868722280806,0.7005314622810075,0.6753494908004036,1.0496435735821634,119.82753034923378,sine,default,0.5226170420646667,0.9980459213256836,-1.0,-0.0010612052865326405
bass\bass_loop_00356.wav,bass,174,44.74249719691086,0.833908653290494,0.7332671267383088,0.4161040326594625,0.961693122328211,103.67935370411651,sine,liquid,0.4822477102279663,0.9982734322547913,-1.0,0.002597046084702015
bass\bass_loop_00357.wav,bass,174,46.074203978374406,0.8693519327538344,0.682600690826983,0.39243348225559704,1.0073260573239393,96.37672841529862,sine,liquid,0.5436404347419739,0.9973574280738831,-1.0,0.0007118619396351278
bass\bass_loop_00358.wav,bass,174,53.34496400197385,0.8568106446729827,0.6185184480193955,0.3005412187379589,0.9704938864144099,204.34291309706398,saw,default,0.47028863430023193,0.9966201186180115,-1.0,0.0005892084445804358
bass\bass_loop_00359.wav,bass,174,54.63768999889717,0.8898794716582135,0.5841202739074182,0.2884791939463964,1.0247312401961355,198.7948219635443,saw,default,0.5735095739364624,0.9972927570343018,-1.0,0.00022158012143336236
bass\bass_loop_00360.wav,bass,174,56.26711844521414,0.8683948545461883,0.6088748895548013,0.28805593516696487,0.9774875041638467,203.7040808723909,saw,default,0.4724506437778473,0.996537446975708,-1.0,6.0586626204894856e-06
bass\bass_loop_00361.wav,bass,174,39.676247087648434,0.8274377749559989,0.774214363337595,0.0,0.0,156.13205800253274,sine,default,0.524169921875,0.9965935349464417,-1.0,0.005417206324636936
bass\bass_loop_00362.wav,bass,174,51.108962988186356,0.9925124011754802,0.6935792946677631,0.6800990087734117,1.046544953077888,114.91883818219218,sine,default,0.47089505195617676,1.0,-0.9990754723548889,0.0006216642213985324
bass\bass_loop_00363.wav,bass,174,54.47134084331399,0.928729454048217,0.5913486872175907,0.29583463530424825,1.0030144217226356,204.42701743936738,saw,default,0.5818330645561218,0.9966766238212585,-1.0,0.0009323639096692204
bass\bass_loop_00364.wav,bass,174,43.043825533038444,0.8923525308559747,0.7051652851073796,0.40331679258765313,1.0063117962009411,102.90021410703262,sine,liquid,0.5752763152122498,0.9965709447860718,-1.0,0.0018438833067193627
bass\bass_loop_00365.wav,bass,174,61.98023977864047,0.8807789311179293,0.5056082372536657,0.5813112600433322,0.9726094256681181,179.0191834993869,saw,jumpup,0.46762335300445557,0.9969117641448975,-1.0,-0.00019403197802603245
bass\bass_loop_00366.wav,bass,174,60.77442157514964,0.9292135623764692,0.5101052299329265,0.5746802368530038,0.9523393903826044,184.81378992949885,saw,jumpup,0.5187753438949585,0.9971051216125488,-1.0,-0.0012370902113616467
bass\bass_loop_00367.wav,bass,174,59.69014596080033,0.9432441195121161,0.48439088535881514,0.5706633882127803,1.04070877514002,185.13447785061788,saw,jumpup,0.47849351167678833,0.9959980249404907,-1.0,-0.0008129964116960764
bass\bass_loop_00368.wav,bass,174,45.931824084548175,0.870105091788477,0.678375352690471,0.3982702352017627,1.0354038963046737,95.42893723994274,sine,liquid,0.5779050588607788,0.9968260526657104,-1.0,0.0018365047872066498
bass\bass_loop_00369.wav,bass,174,52.47643163905111,0.9677206913434632,0.6860236611423575,0.7203921449704895,0.971737302917949,119.54325076085621,sine,default,0.5375683307647705,1.0,-0.997842013835907,-0.0016017666785046458
bass\bass_loop_00370.wav,bass,174,51.83197983648578,0.8707729976676585,0.6454100971943091,0.7641423547261842,0.9586464133952598,142.9929062187836,saw,techstep,0.5502269268035889,0.9973549246788025,-1.0,9.595104347681627e-05
bass\bass_loop_00371.wav,bass,174,52.1632641735786,0.9934478950532102,0.7198495792250057,0.7328514839347696,1.040433781848168,114.83403558812765,sine,default,0.5217247009277344,0.9984435439109802,-1.0,-0.0011672950349748135
bass\bass_loop_00372.wav,bass,174,54.50399284371427,0.9105909689479357,0.6108616478618334,0.30183687915539104,0.9661976490046864,198.68610240637418,saw,default,0.595795214176178,0.9967672228813171,-1.0,0.0008406864944845438
bass\bass_loop_00373.wav,bass,174,44.392094060892354,0.8694659592356757,0.6866466248079413,0.393739363514466,1.01202979788921,97.78793457765609,sine,liquid,0.5155792832374573,1.0,-0.9966020584106445,0.0023176409304142
bass\bass_loop_00374.wav,bass,174,54.973931777138034,0.8652750916122857,0.6228205046008117,0.31364959037429746,1.039409055608873,192.01282227080466,saw,default,0.5219191312789917,0.9976589679718018,-1.0,-0.0011811194708570838
bass\bass_loop_00375.wav,bass,174,43.94910339704423,0.8429951418973984,0.6866577075843907,0.40138200987110534,1.03623270438899,98.43935326631048,sine,liquid,0.5735250115394592,1.0,-0.9971708655357361,-0.0007201785920187831
